SLAMBench Report run started:	2020-02-12 09:24:22

Properties:
=================

frame-limit: 0
log-file: logfile.txt
input: datasets/ICL_NUIM/living_room_traj2_loop.slam
load-slam-library: ./build/lib/libkfusion-cpp-library.dylib
dse: false
help: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
RGB-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
load-filter-library: ./build/lib/libint-skip-flow-filter.dylib
compute-size-ratio: 1
integration-rate: 2
tracking-rate: 1
rendering-rate: 4
icp-threshold: 1e-05
mu: 0.1
volume-size: 8,8,8
volume-direction: 4,4,4
volume-resolution: 256,256,256
pyramid-level1: 10
pyramid-level2: 5
pyramid-level3: 4
skip-threshold: 0.0009

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	Duration_Preprocessing	Duration_Tracking	Duration_Integration	Duration_Raycasting	Duration_Render	CPU_Memory	GPU_Memory	X	Y	Z
511	20.4000000000	0.0084109586	0.0062724380	0.0090794573	0.0078129790	0.7135150000	0.0842170000	0.0584010000	0.0604000000	0.5081500000	0.0020030000	0	0	4.7746844292	4.1503438950	6.1147861481
512	20.4400000000	0.0084300945	0.0062766522	0.0090794573	0.0078243729	0.6536870000	0.0769780000	0.0659370000	0.0000010000	0.5084620000	0.0019850000	0	0	4.7713656425	4.1509509087	6.1018667221
513	20.4800000000	0.0085385684	0.0062810613	0.0090794573	0.0078310419	1.2657010000	0.0803780000	0.0520110000	0.0627230000	0.5030830000	0.5670640000	0	0	4.7760772705	4.1494565010	6.0906305313
514	20.5200000000	0.0085887285	0.0062855510	0.0090794573	0.0078251462	0.6396160000	0.0762540000	0.0576940000	0.0000000000	0.5032740000	0.0020250000	0	0	4.7775282860	4.1510038376	6.0790371895
515	20.5600000000	0.0086274687	0.0062900984	0.0090794573	0.0078249372	0.7001450000	0.0786260000	0.0581230000	0.0602910000	0.5007890000	0.0019650000	0	0	4.7827544212	4.1531791687	6.0666575432
516	20.6000000000	0.0086648380	0.0062947006	0.0090794573	0.0078348439	0.6446130000	0.0760200000	0.0667230000	0.0000000000	0.4995270000	0.0019560000	0	0	4.7856783867	4.1523652077	6.0530872345
517	20.6400000000	0.0087079816	0.0062993684	0.0090794573	0.0078380794	1.2474070000	0.0756820000	0.0579940000	0.0598660000	0.4954860000	0.5580160000	0	0	4.7814054489	4.1500430107	6.0542397499
518	20.6800000000	0.0086083421	0.0063038259	0.0090794573	0.0078307685	0.6515900000	0.0782020000	0.0750590000	0.0000000000	0.4959620000	0.0020180000	0	0	4.7956428528	4.1502032280	6.0334329605
519	20.7200000000	0.0087012695	0.0063084453	0.0090794573	0.0078244302	0.6779230000	0.0759930000	0.0479730000	0.0591610000	0.4924650000	0.0019860000	0	0	4.7865695953	4.1529803276	6.0375399590
520	20.7600000000	0.0087361420	0.0063131139	0.0090794573	0.0078287744	0.6393240000	0.0780380000	0.0642080000	0.0000000000	0.4947580000	0.0019770000	0	0	4.7795286179	4.1547775269	6.0377154350
521	20.8000000000	0.0086513180	0.0063176018	0.0090794573	0.0078427011	1.2384720000	0.0777160000	0.0578090000	0.0589540000	0.4885410000	0.5550700000	0	0	4.7772259712	4.1525998116	6.0301303864
522	20.8400000000	0.0087286253	0.0063222207	0.0090794573	0.0078397012	0.6210050000	0.0778700000	0.0485110000	0.0000000000	0.4922990000	0.0019720000	0	0	4.7788748741	4.1489849091	6.0235652924
523	20.8800000000	0.0086716255	0.0063267128	0.0090794573	0.0078328090	0.6838440000	0.0778090000	0.0511990000	0.0589650000	0.4934070000	0.0020840000	0	0	4.7684788704	4.1477632523	6.0293178558
524	20.9200000000	0.0087231407	0.0063312862	0.0090794573	0.0078287451	0.6489770000	0.0897570000	0.0588810000	0.0000010000	0.4977650000	0.0020560000	0	0	4.7852525711	4.1480779648	6.0077571869
525	20.9600000000	0.0086353440	0.0063356748	0.0090794573	0.0078212955	1.2753140000	0.0755630000	0.0497370000	0.0583790000	0.4994510000	0.5918080000	0	0	4.7850375175	4.1473393440	6.0027837753
526	21.0000000000	0.0085632661	0.0063399098	0.0090794573	0.0078142812	0.6588000000	0.0797200000	0.0609790000	0.0000000000	0.5154820000	0.0021810000	0	0	4.7930173874	4.1437888145	5.9897933006
527	21.0400000000	0.0085867960	0.0063441734	0.0090794573	0.0078147807	0.7154810000	0.0766590000	0.0681210000	0.0592050000	0.5087140000	0.0023510000	0	0	4.7940659523	4.1442995071	5.9806838036
528	21.0800000000	0.0086973934	0.0063486302	0.0090794573	0.0078075706	0.6387590000	0.0777070000	0.0672810000	0.0000010000	0.4914710000	0.0018960000	0	0	4.7967419624	4.1438503265	5.9758834839
529	21.1200000000	0.0085901804	0.0063528675	0.0090794573	0.0078011130	1.2345030000	0.0783320000	0.0567840000	0.0587520000	0.4912800000	0.5489820000	0	0	4.8099484444	4.1417245865	5.9553246498
530	21.1600000000	0.0085831396	0.0063570756	0.0090794573	0.0077964501	0.6487510000	0.0894770000	0.0671790000	0.0000000000	0.4896610000	0.0020640000	0	0	4.8065700531	4.1419506073	5.9535417557
531	21.2000000000	0.0086734565	0.0063614379	0.0090794573	0.0077898076	0.6890210000	0.0774980000	0.0604530000	0.0604510000	0.4881310000	0.0021200000	0	0	4.8146162033	4.1408452988	5.9383673668
532	21.2400000000	0.0086690141	0.0063657755	0.0090794573	0.0077837297	0.6334700000	0.0776830000	0.0660820000	0.0000000000	0.4871990000	0.0021410000	0	0	4.8150835037	4.1394963264	5.9303016663
533	21.2800000000	0.0086153410	0.0063699960	0.0090794573	0.0077776853	1.2124010000	0.0770630000	0.0495210000	0.0594290000	0.4822900000	0.5436600000	0	0	4.8136467934	4.1384325027	5.9252200127
534	21.3200000000	0.0087190233	0.0063743950	0.0090794573	0.0077728922	0.6201050000	0.0766170000	0.0587740000	0.0000000000	0.4823830000	0.0019680000	0	0	4.8209824562	4.1368780136	5.9098715782
535	21.3600000000	0.0087041035	0.0063787495	0.0090794573	0.0077687859	0.6858940000	0.0880770000	0.0582080000	0.0573300000	0.4798980000	0.0020180000	0	0	4.8266201019	4.1390314102	5.8949947357
536	21.4000000000	0.0086739091	0.0063830316	0.0090794573	0.0077624489	0.6179540000	0.0765440000	0.0580410000	0.0000010000	0.4809440000	0.0020540000	0	0	4.8242139816	4.1381816864	5.8911175728
537	21.4400000000	0.0089293104	0.0063877732	0.0090794573	0.0077553123	1.2320750000	0.0893400000	0.0665280000	0.0573530000	0.4795970000	0.5388670000	0	0	4.8319883347	4.1367287636	5.8738718033
538	21.4800000000	0.0089247022	0.0063924887	0.0090794573	0.0077483112	0.6112150000	0.0780760000	0.0497110000	0.0000000000	0.4811020000	0.0019500000	0	0	4.8321118355	4.1366653442	5.8656339645
539	21.5200000000	0.0091032963	0.0063975180	0.0091032963	0.0077412444	0.7370460000	0.0885230000	0.0977040000	0.0573540000	0.4908580000	0.0022290000	0	0	4.8303937912	4.1363601685	5.8576521873
540	21.5600000000	0.0093331533	0.0064029544	0.0093331533	0.0077351660	0.6283960000	0.0794210000	0.0673580000	0.0000010000	0.4792860000	0.0019720000	0	0	4.8335261345	4.1376218796	5.8429999352
541	21.6000000000	0.0091625983	0.0064080554	0.0093331533	0.0077284210	1.1975580000	0.0765000000	0.0507170000	0.0568530000	0.4752840000	0.5378190000	0	0	4.8341059685	4.1392884254	5.8337168694
542	21.6400000000	0.0090726968	0.0064129717	0.0093331533	0.0077261016	0.6336450000	0.0891020000	0.0664970000	0.0000000000	0.4757290000	0.0019480000	0	0	4.8364720345	4.1373138428	5.8208661079
543	21.6800000000	0.0090877991	0.0064178977	0.0093331533	0.0077190832	0.6711260000	0.0790740000	0.0586060000	0.0574840000	0.4735830000	0.0020130000	0	0	4.8374176025	4.1347489357	5.8155927658
544	21.7200000000	0.0091739828	0.0064229641	0.0093331533	0.0077188469	0.6133880000	0.0767550000	0.0589360000	0.0000000000	0.4752980000	0.0020390000	0	0	4.8380026817	4.1355752945	5.8053717613
545	21.7600000000	0.0093450025	0.0064283256	0.0093450025	0.0077154022	1.2037260000	0.0784730000	0.0585640000	0.0563640000	0.4742800000	0.5356660000	0	0	4.8408250809	4.1341819763	5.7932486534
546	21.8000000000	0.0093922317	0.0064337540	0.0093922317	0.0077198127	0.6167140000	0.0784710000	0.0610560000	0.0000010000	0.4748080000	0.0020090000	0	0	4.8423089981	4.1348495483	5.7865824699
547	21.8400000000	0.0095355250	0.0064394245	0.0095355250	0.0077178412	0.6768130000	0.0768900000	0.0675550000	0.0561750000	0.4736160000	0.0022040000	0	0	4.8443336487	4.1367712021	5.7747945786
548	21.8800000000	0.0095384549	0.0064450797	0.0095384549	0.0077109436	0.6234960000	0.0785730000	0.0673900000	0.0000010000	0.4750760000	0.0020430000	0	0	4.8410282135	4.1370606422	5.7714576721
549	21.9200000000	0.0091740293	0.0064500505	0.0095384549	0.0077043657	1.2112520000	0.0767020000	0.0593080000	0.0564000000	0.4738230000	0.5446390000	0	0	4.8421263695	4.1360793114	5.7651305199
550	21.9600000000	0.0092613902	0.0064551620	0.0095384549	0.0076979798	0.6175510000	0.0778320000	0.0514570000	0.0000000000	0.4857570000	0.0020600000	0	0	4.8416719437	4.1383671761	5.7582979202
551	22.0000000000	0.0093500493	0.0064604159	0.0095384549	0.0076923140	0.7017070000	0.0884120000	0.0686010000	0.0579250000	0.4841900000	0.0022020000	0	0	4.8421573639	4.1383814812	5.7502655983
552	22.0400000000	0.0096852817	0.0064662580	0.0096852817	0.0076855393	0.6192330000	0.0781430000	0.0518730000	0.0000010000	0.4867410000	0.0020890000	0	0	4.8454670906	4.1399765015	5.7419080734
553	22.0800000000	0.0097458493	0.0064721886	0.0097458493	0.0076820400	1.2241990000	0.0781690000	0.0599370000	0.0576620000	0.4883640000	0.5396340000	0	0	4.8440542221	4.1400318146	5.7395100594
554	22.1200000000	0.0095401267	0.0064777263	0.0097458493	0.0076760854	0.6149900000	0.0768100000	0.0591120000	0.0000010000	0.4763970000	0.0021300000	0	0	4.8444299698	4.1382112503	5.7326188087
555	22.1600000000	0.0095161730	0.0064832010	0.0097458493	0.0076697616	0.6641560000	0.0769020000	0.0582740000	0.0561720000	0.4702670000	0.0021170000	0	0	4.8451600075	4.1407427788	5.7244954109
556	22.2000000000	0.0099627972	0.0064894593	0.0099627972	0.0076660222	0.6138420000	0.0889440000	0.0511650000	0.0000010000	0.4711440000	0.0021060000	0	0	4.8449959755	4.1436347961	5.7156496048
557	22.2400000000	0.0101133725	0.0064959654	0.0101133725	0.0076735723	1.1678160000	0.0760980000	0.0492720000	0.0557810000	0.4667450000	0.5195130000	0	0	4.8445224762	4.1410198212	5.7114362717
558	22.2800000000	0.0102238767	0.0065026463	0.0102238767	0.0076668282	0.5999650000	0.0783160000	0.0511430000	0.0000010000	0.4680580000	0.0020760000	0	0	4.8424921036	4.1385364532	5.7053847313
559	22.3200000000	0.0100648552	0.0065090187	0.0102238767	0.0076621047	0.6504130000	0.0763060000	0.0481490000	0.0556160000	0.4678780000	0.0020470000	0	0	4.8419656754	4.1408181190	5.7001256943
560	22.3600000000	0.0102594309	0.0065157159	0.0102594309	0.0076564764	0.6119870000	0.0763790000	0.0595430000	0.0000000000	0.4735250000	0.0020580000	0	0	4.8407115936	4.1408858299	5.6966981888
561	22.4000000000	0.0103789140	0.0065226022	0.0103789140	0.0076506373	1.2094960000	0.0783140000	0.0503440000	0.0557810000	0.4896660000	0.5349740000	0	0	4.8441319466	4.1399006844	5.6882758141
562	22.4400000000	0.0108614536	0.0065303225	0.0108614536	0.0076440347	0.6149470000	0.0750040000	0.0572750000	0.0000010000	0.4799630000	0.0022950000	0	0	4.8426585197	4.1416478157	5.6850018501
563	22.4800000000	0.0109862881	0.0065382372	0.0109862881	0.0076396921	0.6645970000	0.0809090000	0.0591400000	0.0560550000	0.4660310000	0.0020740000	0	0	4.8448514938	4.1417422295	5.6756629944
564	22.5200000000	0.0108698998	0.0065459175	0.0109862881	0.0076364202	0.5994310000	0.0775430000	0.0491400000	0.0000010000	0.4702530000	0.0020890000	0	0	4.8450665474	4.1396160126	5.6699514389
565	22.5600000000	0.0108251721	0.0065534914	0.0109862881	0.0076297495	1.2023890000	0.0891600000	0.0543460000	0.0555710000	0.4846370000	0.5181650000	0	0	4.8484158516	4.1370267868	5.6585116386
566	22.6000000000	0.0111086490	0.0065615394	0.0111086490	0.0076246202	0.6433370000	0.0761890000	0.0995010000	0.0000000000	0.4651570000	0.0021120000	0	0	4.8492350578	4.1363444328	5.6516499519
567	22.6400000000	0.0110840946	0.0065695156	0.0111086490	0.0076186957	0.6538290000	0.0776480000	0.0517090000	0.0563400000	0.4654610000	0.0022560000	0	0	4.8505992889	4.1357812881	5.6452546120
568	22.6800000000	0.0112800831	0.0065778089	0.0112800831	0.0076122582	0.6186510000	0.0787380000	0.0765150000	0.0000010000	0.4609140000	0.0020600000	0	0	4.8528742790	4.1337919235	5.6363296509
569	22.7200000000	0.0115585746	0.0065865624	0.0115585746	0.0076078614	1.1486670000	0.0810140000	0.0498210000	0.0564330000	0.4605960000	0.5004080000	0	0	4.8550086021	4.1323933601	5.6257081032
570	22.7600000000	0.0117460126	0.0065956141	0.0117460126	0.0076041817	0.5861200000	0.0776850000	0.0514680000	0.0000010000	0.4544240000	0.0021390000	0	0	4.8539118767	4.1350970268	5.6158022881
571	22.8000000000	0.0117926467	0.0066047157	0.0117926467	0.0075989774	0.6451580000	0.0780230000	0.0602470000	0.0536740000	0.4507000000	0.0021290000	0	0	4.8526320457	4.1364274025	5.6073126793
572	22.8400000000	0.0119862352	0.0066141240	0.0119862352	0.0075970925	0.5825910000	0.0787200000	0.0498220000	0.0000010000	0.4514140000	0.0022500000	0	0	4.8525748253	4.1325988770	5.5987901688
573	22.8800000000	0.0114551457	0.0066225726	0.0119862352	0.0075926239	1.1260020000	0.0782490000	0.0495360000	0.0537470000	0.4566770000	0.4873990000	0	0	4.8516778946	4.1318736076	5.5900983810
574	22.9200000000	0.0110422075	0.0066302723	0.0119862352	0.0075860794	0.5797360000	0.0783120000	0.0497360000	0.0000000000	0.4491730000	0.0020880000	0	0	4.8487844467	4.1331391335	5.5837182999
575	22.9600000000	0.0105927670	0.0066371636	0.0119862352	0.0075812703	0.6295860000	0.0760370000	0.0524100000	0.0538610000	0.4447970000	0.0021000000	0	0	4.8474287987	4.1297049522	5.5744423866
576	23.0000000000	0.0106543070	0.0066441378	0.0119862352	0.0075764933	0.5872090000	0.0777360000	0.0614270000	0.0000010000	0.4455450000	0.0021090000	0	0	4.8464994431	4.1262712479	5.5671787262
577	23.0400000000	0.0107323052	0.0066512230	0.0119862352	0.0075777350	1.1115000000	0.0763470000	0.0502710000	0.0529170000	0.4431450000	0.4884180000	0	0	4.8451504707	4.1279492378	5.5576205254
578	23.0800000000	0.0108927768	0.0066585613	0.0119862352	0.0075711894	0.5729110000	0.0786270000	0.0505110000	0.0000000000	0.4412310000	0.0021290000	0	0	4.8442006111	4.1274399757	5.5480408669
579	23.1200000000	0.0108642448	0.0066658250	0.0119862352	0.0075647392	0.6203590000	0.0766550000	0.0504420000	0.0534840000	0.4372650000	0.0021230000	0	0	4.8436369896	4.1246871948	5.5389299393
580	23.1600000000	0.0111075733	0.0066734832	0.0119862352	0.0075598649	0.5998140000	0.0887090000	0.0673220000	0.0000000000	0.4411780000	0.0022060000	0	0	4.8430223465	4.1238994598	5.5285763741
581	23.2000000000	0.0109724598	0.0066808825	0.0119862352	0.0075536700	1.1058100000	0.0778880000	0.0700080000	0.0523830000	0.4394780000	0.4656510000	0	0	4.8414340019	4.1239876747	5.5193090439
582	23.2400000000	0.0109157050	0.0066881588	0.0119862352	0.0075476447	0.5849180000	0.0886180000	0.0511650000	0.0000000000	0.4424760000	0.0022470000	0	0	4.8400406837	4.1217408180	5.5082278252
583	23.2800000000	0.0111112250	0.0066957455	0.0119862352	0.0075416197	0.6284660000	0.0897570000	0.0508920000	0.0528830000	0.4324060000	0.0021360000	0	0	4.8399858475	4.1185960770	5.4986867905
584	23.3200000000	0.0113307983	0.0067036823	0.0119862352	0.0075420709	0.5742110000	0.0766540000	0.0615130000	0.0000000000	0.4334530000	0.0021280000	0	0	4.8379311562	4.1192674637	5.4873638153
585	23.3600000000	0.0114425896	0.0067117830	0.0119862352	0.0075369920	1.1062220000	0.0781950000	0.0548180000	0.0553330000	0.4547490000	0.4626610000	0	0	4.8366580009	4.1185951233	5.4759349823
586	23.4000000000	0.0115328841	0.0067200101	0.0119862352	0.0075327954	0.5669610000	0.0769710000	0.0537160000	0.0000010000	0.4337260000	0.0021290000	0	0	4.8362865448	4.1153893471	5.4647917747
587	23.4400000000	0.0115988692	0.0067283216	0.0119862352	0.0075369967	0.6163070000	0.0778550000	0.0535420000	0.0541740000	0.4280620000	0.0022540000	0	0	4.8348731995	4.1148843765	5.4552106857
588	23.4800000000	0.0118322996	0.0067370018	0.0119862352	0.0075447559	0.5818160000	0.0795600000	0.0542100000	0.0000010000	0.4449970000	0.0026500000	0	0	4.8321962357	4.1171417236	5.4275836945
589	23.5200000000	0.0119161066	0.0067457949	0.0119862352	0.0075389970	1.0704150000	0.0785930000	0.0626410000	0.0511760000	0.4223580000	0.4552280000	0	0	4.8303332329	4.1186680794	5.4176931381
590	23.5600000000	0.0120936586	0.0067548591	0.0120936586	0.0075365102	0.5529440000	0.0777770000	0.0554510000	0.0000010000	0.4171000000	0.0021790000	0	0	4.8280205727	4.1204948425	5.4060730934
591	23.6000000000	0.0120704276	0.0067638533	0.0120936586	0.0075407776	0.5985230000	0.0764310000	0.0548350000	0.0506900000	0.4138950000	0.0022700000	0	0	4.8268141747	4.1181960106	5.3948674202
592	23.6400000000	0.0121807968	0.0067730035	0.0121807968	0.0075346785	0.5446800000	0.0757200000	0.0538310000	0.0000000000	0.4125780000	0.0021550000	0	0	4.8257255554	4.1157240868	5.3807616234
593	23.6800000000	0.0122898649	0.0067823068	0.0122898649	0.0075303800	1.0219930000	0.0764780000	0.0539900000	0.0501790000	0.4091960000	0.4317400000	0	0	4.8239159584	4.1156992912	5.3681573868
594	23.7200000000	0.0124511309	0.0067918503	0.0124511309	0.0075261824	0.5982690000	0.0793250000	0.1065020000	0.0000010000	0.4098420000	0.0021890000	0	0	4.8224449158	4.1157083511	5.3562083244
595	23.7600000000	0.0123170437	0.0068011363	0.0124511309	0.0075230143	0.5943770000	0.0762650000	0.0517710000	0.0515240000	0.4122530000	0.0021530000	0	0	4.8198280334	4.1146917343	5.3472523689
596	23.8000000000	0.0123001346	0.0068103628	0.0124511309	0.0075222634	0.5520490000	0.0891690000	0.0542090000	0.0000010000	0.4061400000	0.0021300000	0	0	4.8180365562	4.1160268784	5.3342952728
597	23.8400000000	0.0124172084	0.0068197545	0.0124511309	0.0075162281	1.0047830000	0.0784600000	0.0547420000	0.0494790000	0.4018370000	0.4198580000	0	0	4.8152809143	4.1178154945	5.3236846924
598	23.8800000000	0.0125421435	0.0068293237	0.0125421435	0.0075108172	0.5386650000	0.0789110000	0.0543610000	0.0000000000	0.4025320000	0.0023680000	0	0	4.8136000633	4.1177115440	5.3099169731
599	23.9200000000	0.0124945082	0.0068387815	0.0125421435	0.0075049645	0.5795460000	0.0781920000	0.0524310000	0.0491160000	0.3971640000	0.0022010000	0	0	4.8105731010	4.1196990013	5.2997140884
600	23.9600000000	0.0127249919	0.0068485918	0.0127249919	0.0075020667	0.5416870000	0.0788210000	0.0636810000	0.0000010000	0.3965160000	0.0022540000	0	0	4.8085546494	4.1200079918	5.2883267403
601	24.0000000000	0.0126717379	0.0068582809	0.0127249919	0.0074964791	0.9871390000	0.0786000000	0.0519980000	0.0487880000	0.3947470000	0.4125940000	0	0	4.8055081367	4.1201152802	5.2780599594
602	24.0400000000	0.0127339792	0.0068680412	0.0127339792	0.0074903325	0.5242830000	0.0766270000	0.0529570000	0.0000010000	0.3921020000	0.0021970000	0	0	4.8034982681	4.1201443672	5.2654304504
603	24.0800000000	0.0126807988	0.0068776810	0.0127339792	0.0074841590	0.5692340000	0.0768590000	0.0512490000	0.0486190000	0.3898700000	0.0022260000	0	0	4.8000788689	4.1204409599	5.2565059662
604	24.1200000000	0.0126046119	0.0068871626	0.0127339792	0.0074779613	0.5249250000	0.0788210000	0.0519150000	0.0000010000	0.3916420000	0.0021370000	0	0	4.7967081070	4.1212196350	5.2485613823
605	24.1600000000	0.0124348868	0.0068963324	0.0127339792	0.0074721476	0.9699640000	0.0783850000	0.0516270000	0.0482310000	0.3883210000	0.4029700000	0	0	4.7938370705	4.1201314926	5.2399449348
606	24.2000000000	0.0123974690	0.0069054102	0.0127339792	0.0074661842	0.5127290000	0.0767390000	0.0455750000	0.0000000000	0.3877510000	0.0022400000	0	0	4.7913403511	4.1177153587	5.2324337959
607	24.2400000000	0.0123864803	0.0069144400	0.0127339792	0.0074604640	0.5619260000	0.0778250000	0.0466030000	0.0479440000	0.3868610000	0.0022790000	0	0	4.7891669273	4.1171064377	5.2196941376
608	24.2800000000	0.0124271624	0.0069235069	0.0127339792	0.0074546963	0.5384310000	0.0777450000	0.0697680000	0.0000000000	0.3879470000	0.0023420000	0	0	4.7860803604	4.1186313629	5.2109327316
609	24.3200000000	0.0124163991	0.0069325265	0.0127339792	0.0074504282	0.9516300000	0.0772020000	0.0521520000	0.0476480000	0.3806030000	0.3935800000	0	0	4.7844285965	4.1158552170	5.2018966675
610	24.3600000000	0.0126990909	0.0069419799	0.0127339792	0.0074446161	0.5156180000	0.0768750000	0.0557090000	0.0000000000	0.3803320000	0.0022260000	0	0	4.7824077606	4.1120800972	5.1934227943
611	24.4000000000	0.0127257742	0.0069514460	0.0127339792	0.0074431350	0.5575830000	0.0782660000	0.0522120000	0.0473860000	0.3770790000	0.0022180000	0	0	4.7810373306	4.1113533974	5.1798620224
612	24.4400000000	0.0127539765	0.0069609272	0.0127539765	0.0074382295	0.5357410000	0.0867070000	0.0627130000	0.0000010000	0.3834920000	0.0022990000	0	0	4.7781505585	4.1117610931	5.1706018448
613	24.4800000000	0.0127779879	0.0069704167	0.0127779879	0.0074328764	0.9356670000	0.0781060000	0.0526480000	0.0468130000	0.3733540000	0.3842400000	0	0	4.7759847641	4.1098141670	5.1632366180
614	24.5200000000	0.0129235191	0.0069801123	0.0129235191	0.0074269186	0.5173790000	0.0898690000	0.0527540000	0.0000010000	0.3720750000	0.0022720000	0	0	4.7741403580	4.1075172424	5.1499900818
615	24.5600000000	0.0129469791	0.0069898146	0.0129469791	0.0074212573	0.5675650000	0.0886180000	0.0546990000	0.0471920000	0.3742490000	0.0023350000	0	0	4.7727527618	4.1062231064	5.1416616440
616	24.6000000000	0.0130463596	0.0069996466	0.0130463596	0.0074161028	0.5069990000	0.0791070000	0.0545730000	0.0000000000	0.3705760000	0.0023010000	0	0	4.7712364197	4.1034350395	5.1305046082
617	24.6400000000	0.0130322194	0.0070094239	0.0130463596	0.0074151036	0.9233710000	0.0773170000	0.0552340000	0.0463190000	0.3676430000	0.3764460000	0	0	4.7693295479	4.1018366814	5.1196293831
618	24.6800000000	0.0131848631	0.0070194165	0.0131848631	0.0074153443	0.5149770000	0.0891500000	0.0556830000	0.0000000000	0.3674070000	0.0023030000	0	0	4.7682161331	4.1001100540	5.1066913605
619	24.7200000000	0.0130424947	0.0070291468	0.0131848631	0.0074167878	0.5516440000	0.0786640000	0.0640870000	0.0456260000	0.3604130000	0.0023440000	0	0	4.7670350075	4.0992336273	5.0915517807
620	24.7600000000	0.0131934891	0.0070390893	0.0131934891	0.0074140577	0.5074280000	0.0769690000	0.0615680000	0.0000000000	0.3660120000	0.0024300000	0	0	4.7641267776	4.1002116203	5.0825390816
621	24.8000000000	0.0132278297	0.0070490551	0.0132278297	0.0074082150	0.9002220000	0.0775130000	0.0529430000	0.0456500000	0.3574950000	0.3662040000	0	0	4.7624206543	4.0996851921	5.0721964836
622	24.8400000000	0.0131252212	0.0070588238	0.0132278297	0.0074024894	0.5165670000	0.0901080000	0.0641470000	0.0000010000	0.3596440000	0.0022500000	0	0	4.7605113983	4.0975685120	5.0613679886
623	24.8800000000	0.0134658217	0.0070691079	0.0134658217	0.0073998621	0.5348080000	0.0764420000	0.0557390000	0.0454880000	0.3544410000	0.0022780000	0	0	4.7581906319	4.0983338356	5.0503802299
624	24.9200000000	0.0136204269	0.0070796069	0.0136204269	0.0073945387	0.4929160000	0.0782960000	0.0550950000	0.0000010000	0.3568630000	0.0022520000	0	0	4.7552342415	4.0992217064	5.0390920639
625	24.9600000000	0.0137458704	0.0070902729	0.0137458704	0.0073887468	0.8921150000	0.0809610000	0.0546350000	0.0443770000	0.3518260000	0.3598950000	0	0	4.7524528503	4.0976271629	5.0290460587
626	25.0000000000	0.0138271311	0.0071010346	0.0138271311	0.0073837038	0.4909380000	0.0787110000	0.0557640000	0.0000010000	0.3536820000	0.0023500000	0	0	4.7505025864	4.0956144333	5.0196456909
627	25.0400000000	0.0139325857	0.0071119302	0.0139325857	0.0073805745	0.5307370000	0.0811870000	0.0548000000	0.0441430000	0.3479240000	0.0022660000	0	0	4.7477035522	4.0953168869	5.0092539787
628	25.0800000000	0.0139534343	0.0071228244	0.0139534343	0.0073750237	0.4887740000	0.0787700000	0.0545640000	0.0000000000	0.3527440000	0.0022640000	0	0	4.7438836098	4.0972118378	4.9996819496
629	25.1200000000	0.0138602424	0.0071335357	0.0139534343	0.0073717964	0.8762060000	0.0762310000	0.0545280000	0.0439940000	0.3448770000	0.3561560000	0	0	4.7412786484	4.0965309143	4.9935994148
630	25.1600000000	0.0139929578	0.0071444237	0.0139929578	0.0073666893	0.4805060000	0.0755930000	0.0551910000	0.0000000000	0.3470540000	0.0022550000	0	0	4.7373700142	4.0965766907	4.9841146469
631	25.2000000000	0.0139057441	0.0071551389	0.0139929578	0.0073631542	0.5347610000	0.0783670000	0.0702990000	0.0436130000	0.3397820000	0.0022090000	0	0	4.7334027290	4.0973753929	4.9755001068
632	25.2400000000	0.0140597029	0.0071660638	0.0140597029	0.0073621056	0.4780160000	0.0789960000	0.0534150000	0.0000000000	0.3428870000	0.0022970000	0	0	4.7296161652	4.0964941978	4.9697847366
633	25.2800000000	0.0137616666	0.0071764834	0.0140597029	0.0073579726	0.8737550000	0.0781960000	0.0628830000	0.0430570000	0.3408160000	0.3483330000	0	0	4.7255744934	4.0974655151	4.9597468376
634	25.3200000000	0.0145105822	0.0071880514	0.0145105822	0.0073548185	0.4860890000	0.0791780000	0.0658810000	0.0000000000	0.3383920000	0.0022110000	0	0	4.7203817368	4.0991778374	4.9509372711
635	25.3600000000	0.0144712562	0.0071995210	0.0145105822	0.0073574374	0.5818130000	0.0897110000	0.1097950000	0.0430010000	0.3365300000	0.0023340000	0	0	4.7163519859	4.0990500450	4.9454531670
636	25.4000000000	0.0144048966	0.0072108502	0.0145105822	0.0073575584	0.4840040000	0.0796270000	0.0634670000	0.0000000000	0.3381300000	0.0023360000	0	0	4.7128820419	4.0974011421	4.9363899231
637	25.4400000000	0.0145304278	0.0072223409	0.0145304278	0.0073524239	0.8499490000	0.0801560000	0.0548690000	0.0422820000	0.3295170000	0.3426910000	0	0	4.7083997726	4.0978589058	4.9292759895
638	25.4800000000	0.0145442076	0.0072338172	0.0145442076	0.0073480960	0.4740140000	0.0904730000	0.0463530000	0.0000000000	0.3343890000	0.0023570000	0	0	4.7050743103	4.0962023735	4.9213204384
639	25.5200000000	0.0147142969	0.0072455238	0.0147142969	0.0073425088	0.5263640000	0.0808690000	0.0730900000	0.0428770000	0.3267330000	0.0023390000	0	0	4.6999483109	4.0941638947	4.9153790474
