SLAMBench Report run started:	2020-02-23 09:32:03

Properties:
=================

frame-limit: 0
log-file: ./experiments/config-experiments/ICL2-KF-INT-00800.log
input: datasets/ICL_NUIM/living_room_traj2_loop.slam
load-slam-library: ./build/lib/libkfusion-cpp-library.dylib
dse: false
help: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
RGB-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
load-filter-library: ./build/lib/libint-skip-flow-filter.dylib
compute-size-ratio: 1
integration-rate: 2
tracking-rate: 1
rendering-rate: 4
icp-threshold: 1e-05
mu: 0.1
volume-size: 8,8,8
volume-direction: 4,4,4
volume-resolution: 256,256,256
pyramid-level1: 10
pyramid-level2: 5
pyramid-level3: 4
skip-threshold: 0.008

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	Duration_Preprocessing	Duration_Tracking	Duration_Integration	Duration_Raycasting	Duration_Render	CPU_Memory	GPU_Memory	X	Y	Z
508	20.2800000000	0.0083307857	0.0062599589	0.0090794573	0.0078329982	0.6704070000	0.0771940000	0.0592040000	0.0000000000	0.5314770000	0.0021850000	0	0	4.7637319565	4.1464467049	6.1515822411
509	20.3200000000	0.0083439862	0.0062640532	0.0090794573	0.0078269132	1.3218930000	0.0768040000	0.0589200000	0.0626900000	0.5318480000	0.5912450000	0	0	4.7674021721	4.1452689171	6.1419901848
510	20.3600000000	0.0084017655	0.0062682448	0.0090794573	0.0078195162	0.6681980000	0.0763250000	0.0579330000	0.0000010000	0.5312920000	0.0022960000	0	0	4.7717962265	4.1464433670	6.1271195412
511	20.4000000000	0.0084109586	0.0062724380	0.0090794573	0.0078129790	0.7252290000	0.0770770000	0.0597220000	0.0615560000	0.5243730000	0.0021440000	0	0	4.7746844292	4.1503438950	6.1147861481
512	20.4400000000	0.0084300945	0.0062766522	0.0090794573	0.0078243729	0.6697650000	0.0787620000	0.0675030000	0.0000010000	0.5210350000	0.0020950000	0	0	4.7713656425	4.1509509087	6.1018667221
513	20.4800000000	0.0085385684	0.0062810613	0.0090794573	0.0078310419	1.2925860000	0.0770760000	0.0513330000	0.0618650000	0.5165050000	0.5853380000	0	0	4.7760772705	4.1494565010	6.0906305313
514	20.5200000000	0.0085887285	0.0062855510	0.0090794573	0.0078251462	0.6571850000	0.0765970000	0.0595140000	0.0000000000	0.5185830000	0.0020940000	0	0	4.7775282860	4.1510038376	6.0790371895
515	20.5600000000	0.0086274687	0.0062900984	0.0090794573	0.0078249372	0.7167070000	0.0773260000	0.0599360000	0.0612460000	0.5156520000	0.0021690000	0	0	4.7827544212	4.1531791687	6.0666575432
516	20.6000000000	0.0086648380	0.0062947006	0.0090794573	0.0078348439	0.6738280000	0.0807690000	0.0701210000	0.0000000000	0.5203100000	0.0022640000	0	0	4.7856783867	4.1523652077	6.0530872345
517	20.6400000000	0.0087079816	0.0062993684	0.0090794573	0.0078380794	1.2818270000	0.0777190000	0.0585190000	0.0607010000	0.5093690000	0.5751560000	0	0	4.7814054489	4.1500430107	6.0542397499
518	20.6800000000	0.0086083421	0.0063038259	0.0090794573	0.0078307685	0.6655560000	0.0767020000	0.0762190000	0.0000000000	0.5101970000	0.0020620000	0	0	4.7956428528	4.1502032280	6.0334329605
519	20.7200000000	0.0087012695	0.0063084453	0.0090794573	0.0078244302	0.6952560000	0.0770300000	0.0489170000	0.0603780000	0.5063320000	0.0021920000	0	0	4.7865695953	4.1529803276	6.0375399590
520	20.7600000000	0.0087361420	0.0063131139	0.0090794573	0.0078287744	0.6514740000	0.0769160000	0.0653410000	0.0000010000	0.5068460000	0.0020130000	0	0	4.7795286179	4.1547775269	6.0377154350
521	20.8000000000	0.0086513180	0.0063176018	0.0090794573	0.0078427011	1.2643380000	0.0763080000	0.0590530000	0.0600060000	0.5024980000	0.5660650000	0	0	4.7772259712	4.1525998116	6.0301303864
522	20.8400000000	0.0087286253	0.0063222207	0.0090794573	0.0078397012	0.6329120000	0.0765660000	0.0491690000	0.0000010000	0.5047580000	0.0020120000	0	0	4.7788748741	4.1489849091	6.0235652924
523	20.8800000000	0.0086716255	0.0063267128	0.0090794573	0.0078328090	0.6917040000	0.0765120000	0.0503560000	0.0601340000	0.5022030000	0.0021280000	0	0	4.7684788704	4.1477632523	6.0293178558
524	20.9200000000	0.0087231407	0.0063312862	0.0090794573	0.0078287451	0.6406780000	0.0766890000	0.0603090000	0.0000010000	0.5013180000	0.0020000000	0	0	4.7852525711	4.1480779648	6.0077571869
525	20.9600000000	0.0086353440	0.0063356748	0.0090794573	0.0078212955	1.2587110000	0.0763360000	0.0509110000	0.0601000000	0.4991270000	0.5718600000	0	0	4.7850375175	4.1473393440	6.0027837753
526	21.0000000000	0.0085632661	0.0063399098	0.0090794573	0.0078142812	0.7465640000	0.0954740000	0.0721530000	0.0000010000	0.5762560000	0.0022590000	0	0	4.7930173874	4.1437888145	5.9897933006
527	21.0400000000	0.0085867960	0.0063441734	0.0090794573	0.0078147807	0.8357150000	0.1062950000	0.0916270000	0.0891600000	0.5458620000	0.0023800000	0	0	4.7940659523	4.1442995071	5.9806838036
528	21.0800000000	0.0086973934	0.0063486302	0.0090794573	0.0078075706	0.6661080000	0.0783770000	0.0705570000	0.0000000000	0.5145430000	0.0022510000	0	0	4.7967419624	4.1438503265	5.9758834839
529	21.1200000000	0.0085901804	0.0063528675	0.0090794573	0.0078011130	1.3516910000	0.0784440000	0.0572060000	0.0615100000	0.5391210000	0.6150040000	0	0	4.8099484444	4.1417245865	5.9553246498
530	21.1600000000	0.0085831396	0.0063570756	0.0090794573	0.0077964501	0.6525370000	0.0780360000	0.0686800000	0.0000010000	0.5033070000	0.0021450000	0	0	4.8065700531	4.1419506073	5.9535417557
531	21.2000000000	0.0086734565	0.0063614379	0.0090794573	0.0077898076	0.6977760000	0.0776050000	0.0592380000	0.0596390000	0.4987520000	0.0021190000	0	0	4.8146162033	4.1408452988	5.9383673668
532	21.2400000000	0.0086690141	0.0063657755	0.0090794573	0.0077837297	0.6456520000	0.0767090000	0.0677600000	0.0000010000	0.4987550000	0.0020420000	0	0	4.8150835037	4.1394963264	5.9303016663
533	21.2800000000	0.0086153410	0.0063699960	0.0090794573	0.0077776853	1.2418920000	0.0764600000	0.0508180000	0.0593780000	0.4966510000	0.5582080000	0	0	4.8136467934	4.1384325027	5.9252200127
534	21.3200000000	0.0087190233	0.0063743950	0.0090794573	0.0077728922	0.6344320000	0.0760410000	0.0591430000	0.0000000000	0.4968080000	0.0020320000	0	0	4.8209824562	4.1368780136	5.9098715782
535	21.3600000000	0.0087041035	0.0063787495	0.0090794573	0.0077687859	0.6930780000	0.0767630000	0.0601570000	0.0590410000	0.4945460000	0.0021970000	0	0	4.8266201019	4.1390314102	5.8949947357
536	21.4000000000	0.0086739091	0.0063830316	0.0090794573	0.0077624489	0.6331140000	0.0764320000	0.0600940000	0.0000010000	0.4941990000	0.0020210000	0	0	4.8242139816	4.1381816864	5.8911175728
537	21.4400000000	0.0089293104	0.0063877732	0.0090794573	0.0077553123	1.2540070000	0.0768900000	0.0686880000	0.0587430000	0.4954640000	0.5538350000	0	0	4.8319883347	4.1367287636	5.8738718033
538	21.4800000000	0.0089247022	0.0063924887	0.0090794573	0.0077483112	0.6474610000	0.0787410000	0.0511370000	0.0000000000	0.5134890000	0.0025110000	0	0	4.8321118355	4.1366653442	5.8656339645
539	21.5200000000	0.0091032963	0.0063975180	0.0091032963	0.0077412444	0.7637680000	0.0830410000	0.1003790000	0.0606740000	0.5170080000	0.0022670000	0	0	4.8303937912	4.1363601685	5.8576521873
540	21.5600000000	0.0093331533	0.0064029544	0.0093331533	0.0077351660	0.6673940000	0.0791100000	0.0676710000	0.0000010000	0.5178790000	0.0023470000	0	0	4.8335261345	4.1376218796	5.8429999352
541	21.6000000000	0.0091625983	0.0064080554	0.0093331533	0.0077284210	1.2657710000	0.0792900000	0.0526950000	0.0617420000	0.5166500000	0.5550210000	0	0	4.8341059685	4.1392884254	5.8337168694
542	21.6400000000	0.0090726968	0.0064129717	0.0093331533	0.0077261016	0.6354670000	0.0769670000	0.0680660000	0.0000010000	0.4880300000	0.0020310000	0	0	4.8364720345	4.1373138428	5.8208661079
543	21.6800000000	0.0090877991	0.0064178977	0.0093331533	0.0077190832	0.6841620000	0.0773290000	0.0593310000	0.0582710000	0.4866710000	0.0021670000	0	0	4.8374176025	4.1347489357	5.8155927658
544	21.7200000000	0.0091739828	0.0064229641	0.0093331533	0.0077188469	0.6303830000	0.0765320000	0.0632020000	0.0000010000	0.4874720000	0.0027940000	0	0	4.8380026817	4.1355752945	5.8053717613
545	21.7600000000	0.0093450025	0.0064283256	0.0093450025	0.0077154022	1.4838490000	0.0766220000	0.0604700000	0.0626200000	0.6588190000	0.6245320000	0	0	4.8408250809	4.1341819763	5.7932486534
546	21.8000000000	0.0093922317	0.0064337540	0.0093922317	0.0077198127	0.6458240000	0.0815280000	0.0648040000	0.0000000000	0.4967940000	0.0022600000	0	0	4.8423089981	4.1348495483	5.7865824699
547	21.8400000000	0.0095355250	0.0064394245	0.0095355250	0.0077178412	0.7079310000	0.0777230000	0.0684390000	0.0578770000	0.5011960000	0.0023160000	0	0	4.8443336487	4.1367712021	5.7747945786
548	21.8800000000	0.0095384549	0.0064450797	0.0095384549	0.0077109436	0.6375510000	0.0773710000	0.0685510000	0.0000000000	0.4891410000	0.0021000000	0	0	4.8410282135	4.1370606422	5.7714576721
549	21.9200000000	0.0091740293	0.0064500505	0.0095384549	0.0077043657	1.2338720000	0.0770420000	0.0607150000	0.0588250000	0.4875060000	0.5493190000	0	0	4.8421263695	4.1360793114	5.7651305199
550	21.9600000000	0.0092613902	0.0064551620	0.0095384549	0.0076979798	0.6231910000	0.0764850000	0.0511490000	0.0000000000	0.4929090000	0.0022290000	0	0	4.8416719437	4.1383671761	5.7582979202
551	22.0000000000	0.0093500493	0.0064604159	0.0095384549	0.0076923140	0.7023540000	0.0766390000	0.0687610000	0.0574350000	0.4967810000	0.0023220000	0	0	4.8421573639	4.1383814812	5.7502655983
552	22.0400000000	0.0096852817	0.0064662580	0.0096852817	0.0076855393	0.6177720000	0.0766310000	0.0522090000	0.0000010000	0.4864260000	0.0021190000	0	0	4.8454670906	4.1399765015	5.7419080734
553	22.0800000000	0.0097458493	0.0064721886	0.0097458493	0.0076820400	1.2141150000	0.0763720000	0.0596610000	0.0573910000	0.4813640000	0.5389210000	0	0	4.8440542221	4.1400318146	5.7395100594
554	22.1200000000	0.0095401267	0.0064777263	0.0097458493	0.0076760854	0.6226790000	0.0763920000	0.0596490000	0.0000050000	0.4841580000	0.0020930000	0	0	4.8444299698	4.1382112503	5.7326188087
555	22.1600000000	0.0095161730	0.0064832010	0.0097458493	0.0076697616	0.6768010000	0.0769070000	0.0594500000	0.0573680000	0.4803830000	0.0021960000	0	0	4.8451600075	4.1407427788	5.7244954109
556	22.2000000000	0.0099627972	0.0064894593	0.0099627972	0.0076660222	0.6116710000	0.0762830000	0.0518140000	0.0000010000	0.4811010000	0.0020620000	0	0	4.8449959755	4.1436347961	5.7156496048
557	22.2400000000	0.0101133725	0.0064959654	0.0101133725	0.0076735723	1.2166690000	0.0762400000	0.0490260000	0.0569680000	0.4788050000	0.5552370000	0	0	4.8445224762	4.1410198212	5.7114362717
558	22.2800000000	0.0102238767	0.0065026463	0.0102238767	0.0076668282	0.6209600000	0.0853560000	0.0514550000	0.0000010000	0.4816170000	0.0020700000	0	0	4.8424921036	4.1385364532	5.7053847313
559	22.3200000000	0.0100648552	0.0065090187	0.0102238767	0.0076621047	0.6655780000	0.0762050000	0.0499780000	0.0569050000	0.4799360000	0.0021680000	0	0	4.8419656754	4.1408181190	5.7001256943
560	22.3600000000	0.0102594309	0.0065157159	0.0102594309	0.0076564764	0.7126800000	0.0767920000	0.0601650000	0.0000000000	0.5701450000	0.0036880000	0	0	4.8407115936	4.1408858299	5.6966981888
561	22.4000000000	0.0103789140	0.0065226022	0.0103789140	0.0076506373	1.2647010000	0.1029800000	0.0548100000	0.0645880000	0.4927830000	0.5490880000	0	0	4.8441319466	4.1399006844	5.6882758141
562	22.4400000000	0.0108614536	0.0065303225	0.0108614536	0.0076440347	0.6217820000	0.0762880000	0.0578810000	0.0000010000	0.4848420000	0.0023540000	0	0	4.8426585197	4.1416478157	5.6850018501
563	22.4800000000	0.0109862881	0.0065382372	0.0109862881	0.0076396921	0.6882320000	0.0770210000	0.0600530000	0.0581590000	0.4903130000	0.0022890000	0	0	4.8448514938	4.1417422295	5.6756629944
564	22.5200000000	0.0108698998	0.0065459175	0.0109862881	0.0076364202	0.6118710000	0.0767410000	0.0493580000	0.0000000000	0.4830970000	0.0022840000	0	0	4.8450665474	4.1396160126	5.6699514389
565	22.5600000000	0.0108251721	0.0065534914	0.0109862881	0.0076297495	1.1965720000	0.0761350000	0.0519980000	0.0569750000	0.4793130000	0.5317320000	0	0	4.8484158516	4.1370267868	5.6585116386
566	22.6000000000	0.0111086490	0.0065615394	0.0111086490	0.0076246202	0.6640010000	0.0774150000	0.1002620000	0.0000000000	0.4836410000	0.0022790000	0	0	4.8492350578	4.1363444328	5.6516499519
567	22.6400000000	0.0110840946	0.0065695156	0.0111086490	0.0076186957	0.6611210000	0.0767980000	0.0518160000	0.0561290000	0.4735990000	0.0023500000	0	0	4.8505992889	4.1357812881	5.6452546120
568	22.6800000000	0.0112800831	0.0065778089	0.0112800831	0.0076122582	0.6394350000	0.0771270000	0.0790330000	0.0000010000	0.4804670000	0.0024150000	0	0	4.8528742790	4.1337919235	5.6363296509
569	22.7200000000	0.0115585746	0.0065865624	0.0115585746	0.0076078614	1.1713930000	0.0776270000	0.0498090000	0.0554710000	0.4706890000	0.5174000000	0	0	4.8550086021	4.1323933601	5.6257081032
570	22.7600000000	0.0117460126	0.0065956141	0.0117460126	0.0076041817	0.6056120000	0.0763760000	0.0532990000	0.0000000000	0.4733290000	0.0021960000	0	0	4.8539118767	4.1350970268	5.6158022881
571	22.8000000000	0.0117926467	0.0066047157	0.0117926467	0.0075989774	0.6654710000	0.0767520000	0.0617060000	0.0557440000	0.4686400000	0.0022280000	0	0	4.8526320457	4.1364274025	5.6073126793
572	22.8400000000	0.0119862352	0.0066141240	0.0119862352	0.0075970925	0.5988590000	0.0763020000	0.0512780000	0.0000010000	0.4687090000	0.0021640000	0	0	4.8525748253	4.1325988770	5.5987901688
573	22.8800000000	0.0114551457	0.0066225726	0.0119862352	0.0075926239	1.1534060000	0.0767300000	0.0512800000	0.0559250000	0.4638920000	0.5051700000	0	0	4.8516778946	4.1318736076	5.5900983810
574	22.9200000000	0.0110422075	0.0066302723	0.0119862352	0.0075860794	0.5960190000	0.0772120000	0.0513210000	0.0000010000	0.4649000000	0.0021820000	0	0	4.8487844467	4.1331391335	5.5837182999
575	22.9600000000	0.0105927670	0.0066371636	0.0119862352	0.0075812703	0.6497510000	0.0772290000	0.0535780000	0.0552660000	0.4608330000	0.0024340000	0	0	4.8474287987	4.1297049522	5.5744423866
576	23.0000000000	0.0106543070	0.0066441378	0.0119862352	0.0075764933	0.6016400000	0.0772710000	0.0625440000	0.0000000000	0.4591390000	0.0022480000	0	0	4.8464994431	4.1262712479	5.5671787262
577	23.0400000000	0.0107323052	0.0066512230	0.0119862352	0.0075777350	1.1196520000	0.0759500000	0.0510840000	0.0540930000	0.4505060000	0.4875700000	0	0	4.8451504707	4.1279492378	5.5576205254
578	23.0800000000	0.0108927768	0.0066585613	0.0119862352	0.0075711894	0.5823740000	0.0769730000	0.0508810000	0.0000010000	0.4518940000	0.0022220000	0	0	4.8442006111	4.1274399757	5.5480408669
579	23.1200000000	0.0108642448	0.0066658250	0.0119862352	0.0075647392	0.6300470000	0.0762610000	0.0513110000	0.0536370000	0.4462190000	0.0022280000	0	0	4.8436369896	4.1246871948	5.5389299393
580	23.1600000000	0.0111075733	0.0066734832	0.0119862352	0.0075598649	0.5973490000	0.0765780000	0.0682950000	0.0000000000	0.4497270000	0.0023450000	0	0	4.8430223465	4.1238994598	5.5285763741
581	23.2000000000	0.0109724598	0.0066808825	0.0119862352	0.0075536700	1.1268350000	0.0767330000	0.0706500000	0.0537460000	0.4469980000	0.4781820000	0	0	4.8414340019	4.1239876747	5.5193090439
582	23.2400000000	0.0109157050	0.0066881588	0.0119862352	0.0075476447	0.5752680000	0.0773240000	0.0513150000	0.0000000000	0.4440170000	0.0021840000	0	0	4.8400406837	4.1217408180	5.5082278252
583	23.2800000000	0.0111112250	0.0066957455	0.0119862352	0.0075416197	0.6256540000	0.0761890000	0.0513770000	0.0535610000	0.4419100000	0.0022130000	0	0	4.8399858475	4.1185960770	5.4986867905
584	23.3200000000	0.0113307983	0.0067036823	0.0119862352	0.0075420709	0.5871440000	0.0763570000	0.0624980000	0.0000000000	0.4456090000	0.0022600000	0	0	4.8379311562	4.1192674637	5.4873638153
585	23.3600000000	0.0114425896	0.0067117830	0.0119862352	0.0075369920	1.0907880000	0.0763910000	0.0538410000	0.0529360000	0.4382380000	0.4689180000	0	0	4.8366580009	4.1185951233	5.4759349823
586	23.4000000000	0.0115328841	0.0067200101	0.0119862352	0.0075327954	0.5735600000	0.0763100000	0.0539520000	0.0000010000	0.4405100000	0.0023180000	0	0	4.8362865448	4.1153893471	5.4647917747
587	23.4400000000	0.0115988692	0.0067283216	0.0119862352	0.0075369967	0.6210340000	0.0763050000	0.0540740000	0.0527170000	0.4353050000	0.0021930000	0	0	4.8348731995	4.1148843765	5.4552106857
588	23.4800000000	0.0118322996	0.0067370018	0.0119862352	0.0075447559	0.5711400000	0.0769430000	0.0538760000	0.0000000000	0.4376900000	0.0021970000	0	0	4.8321962357	4.1171417236	5.4275836945
589	23.5200000000	0.0119161066	0.0067457949	0.0119862352	0.0075389970	1.0757430000	0.0765300000	0.0631790000	0.0522190000	0.4291360000	0.4542770000	0	0	4.8303332329	4.1186680794	5.4176931381
590	23.5600000000	0.0120936586	0.0067548591	0.0120936586	0.0075365102	0.5687720000	0.0770710000	0.0552120000	0.0000010000	0.4337530000	0.0023170000	0	0	4.8280205727	4.1204948425	5.4060730934
591	23.6000000000	0.0120704276	0.0067638533	0.0120936586	0.0075407776	0.6322930000	0.0767450000	0.0541170000	0.0518750000	0.4462830000	0.0028050000	0	0	4.8268141747	4.1181960106	5.3948674202
592	23.6400000000	0.0121807968	0.0067730035	0.0121807968	0.0075346785	0.6012660000	0.0800350000	0.0594960000	0.0000000000	0.4587790000	0.0025190000	0	0	4.8257255554	4.1157240868	5.3807616234
593	23.6800000000	0.0122898649	0.0067823068	0.0122898649	0.0075303800	1.0782640000	0.0821720000	0.0587290000	0.0539370000	0.4381620000	0.4448470000	0	0	4.8239159584	4.1156992912	5.3681573868
594	23.7200000000	0.0124511309	0.0067918503	0.0124511309	0.0075261824	0.6120940000	0.0778260000	0.1085300000	0.0000010000	0.4223680000	0.0026760000	0	0	4.8224449158	4.1157083511	5.3562083244
595	23.7600000000	0.0123170437	0.0068011363	0.0124511309	0.0075230143	0.7065190000	0.1073590000	0.0620950000	0.0695860000	0.4627280000	0.0042730000	0	0	4.8198280334	4.1146917343	5.3472523689
596	23.8000000000	0.0123001346	0.0068103628	0.0124511309	0.0075222634	0.5617700000	0.0822860000	0.0561810000	0.0000010000	0.4205570000	0.0021860000	0	0	4.8180365562	4.1160268784	5.3342952728
597	23.8400000000	0.0124172084	0.0068197545	0.0124511309	0.0075162281	1.0339460000	0.0773680000	0.0548460000	0.0506900000	0.4168510000	0.4337770000	0	0	4.8152809143	4.1178154945	5.3236846924
598	23.8800000000	0.0125421435	0.0068293237	0.0125421435	0.0075108172	0.5510440000	0.0769610000	0.0553410000	0.0000000000	0.4160000000	0.0022590000	0	0	4.8136000633	4.1177115440	5.3099169731
599	23.9200000000	0.0124945082	0.0068387815	0.0125421435	0.0075049645	0.5919420000	0.0768720000	0.0532650000	0.0503330000	0.4086810000	0.0023040000	0	0	4.8105731010	4.1196990013	5.2997140884
600	23.9600000000	0.0127249919	0.0068485918	0.0127249919	0.0075020667	0.5549130000	0.0769760000	0.0643340000	0.0000010000	0.4109330000	0.0022550000	0	0	4.8085546494	4.1200079918	5.2883267403
601	24.0000000000	0.0126717379	0.0068582809	0.0127249919	0.0074964791	1.0051980000	0.0773560000	0.0531250000	0.0497980000	0.4044530000	0.4200530000	0	0	4.8055081367	4.1201152802	5.2780599594
602	24.0400000000	0.0127339792	0.0068680412	0.0127339792	0.0074903325	0.5396110000	0.0773420000	0.0530500000	0.0000010000	0.4063770000	0.0024210000	0	0	4.8034982681	4.1201443672	5.2654304504
603	24.0800000000	0.0126807988	0.0068776810	0.0127339792	0.0074841590	0.5932800000	0.0771490000	0.0532280000	0.0494790000	0.4104730000	0.0025170000	0	0	4.8000788689	4.1204409599	5.2565059662
604	24.1200000000	0.0126046119	0.0068871626	0.0127339792	0.0074779613	0.5600730000	0.0795860000	0.0549980000	0.0000000000	0.4213020000	0.0035890000	0	0	4.7967081070	4.1212196350	5.2485613823
605	24.1600000000	0.0124348868	0.0068963324	0.0127339792	0.0074721476	1.0460550000	0.0964740000	0.0563510000	0.0502570000	0.4204750000	0.4214010000	0	0	4.7938370705	4.1201314926	5.2399449348
606	24.2000000000	0.0123974690	0.0069054102	0.0127339792	0.0074661842	0.5362870000	0.0801900000	0.0477590000	0.0000000000	0.4055820000	0.0023380000	0	0	4.7913403511	4.1177153587	5.2324337959
607	24.2400000000	0.0123864803	0.0069144400	0.0127339792	0.0074604640	0.5733810000	0.0780880000	0.0470870000	0.0490880000	0.3962750000	0.0024380000	0	0	4.7891669273	4.1171064377	5.2196941376
608	24.2800000000	0.0124271624	0.0069235069	0.0127339792	0.0074546963	0.5480890000	0.0766890000	0.0718170000	0.0000000000	0.3965040000	0.0026500000	0	0	4.7860803604	4.1186313629	5.2109327316
609	24.3200000000	0.0124163991	0.0069325265	0.0127339792	0.0074504282	1.0005770000	0.0804020000	0.0551230000	0.0510320000	0.3974020000	0.4161850000	0	0	4.7844285965	4.1158552170	5.2018966675
610	24.3600000000	0.0126990909	0.0069419799	0.0127339792	0.0074446161	0.5491480000	0.0799290000	0.0580550000	0.0000010000	0.4065980000	0.0029680000	0	0	4.7824077606	4.1120800972	5.1934227943
611	24.4000000000	0.0127257742	0.0069514460	0.0127339792	0.0074431350	0.5767490000	0.0792360000	0.0538380000	0.0493090000	0.3914050000	0.0025220000	0	0	4.7810373306	4.1113533974	5.1798620224
612	24.4400000000	0.0127539765	0.0069609272	0.0127539765	0.0074382295	0.5811040000	0.0770240000	0.0653200000	0.0000000000	0.4357330000	0.0025900000	0	0	4.7781505585	4.1117610931	5.1706018448
613	24.4800000000	0.0127779879	0.0069704167	0.0127779879	0.0074328764	0.9695020000	0.0811620000	0.0544500000	0.0482360000	0.3893270000	0.3958620000	0	0	4.7759847641	4.1098141670	5.1632366180
614	24.5200000000	0.0129235191	0.0069801123	0.0129235191	0.0074269186	0.5675470000	0.0798680000	0.0547440000	0.0000010000	0.4297230000	0.0027780000	0	0	4.7741403580	4.1075172424	5.1499900818
615	24.5600000000	0.0129469791	0.0069898146	0.0129469791	0.0074212573	0.5805910000	0.0796230000	0.0575870000	0.0491720000	0.3912310000	0.0025470000	0	0	4.7727527618	4.1062231064	5.1416616440
616	24.6000000000	0.0130463596	0.0069996466	0.0130463596	0.0074161028	0.5196840000	0.0794220000	0.0561200000	0.0000010000	0.3813280000	0.0023760000	0	0	4.7712364197	4.1034350395	5.1305046082
617	24.6400000000	0.0130322194	0.0070094239	0.0130463596	0.0074151036	0.9468170000	0.0776440000	0.0560370000	0.0476410000	0.3764490000	0.3884890000	0	0	4.7693295479	4.1018366814	5.1196293831
618	24.6800000000	0.0131848631	0.0070194165	0.0131848631	0.0074153443	0.5166640000	0.0781010000	0.0560580000	0.0000010000	0.3795740000	0.0024850000	0	0	4.7682161331	4.1001100540	5.1066913605
619	24.7200000000	0.0130424947	0.0070291468	0.0131848631	0.0074167878	0.6193220000	0.0775930000	0.0624860000	0.0808040000	0.3939200000	0.0039960000	0	0	4.7670350075	4.0992336273	5.0915517807
620	24.7600000000	0.0131934891	0.0070390893	0.0131934891	0.0074140577	0.5817840000	0.0863560000	0.0649260000	0.0000000000	0.4272190000	0.0027660000	0	0	4.7641267776	4.1002116203	5.0825390816
621	24.8000000000	0.0132278297	0.0070490551	0.0132278297	0.0074082150	1.0642940000	0.0971340000	0.0681610000	0.0697500000	0.4098950000	0.4181970000	0	0	4.7624206543	4.0996851921	5.0721964836
622	24.8400000000	0.0131252212	0.0070588238	0.0132278297	0.0074024894	0.7555750000	0.2115940000	0.0855240000	0.0000000000	0.4551350000	0.0028290000	0	0	4.7605113983	4.0975685120	5.0613679886
623	24.8800000000	0.0134658217	0.0070691079	0.0134658217	0.0073998621	0.6415090000	0.0991940000	0.0645050000	0.0525430000	0.4219640000	0.0028060000	0	0	4.7581906319	4.0983338356	5.0503802299
624	24.9200000000	0.0136204269	0.0070796069	0.0136204269	0.0073945387	0.5686630000	0.0867100000	0.0621940000	0.0000010000	0.4166130000	0.0026650000	0	0	4.7552342415	4.0992217064	5.0390920639
625	24.9600000000	0.0137458704	0.0070902729	0.0137458704	0.0073887468	1.0380510000	0.0905880000	0.0629830000	0.0522040000	0.4117580000	0.4200380000	0	0	4.7524528503	4.0976271629	5.0290460587
626	25.0000000000	0.0138271311	0.0071010346	0.0138271311	0.0073837038	0.5670860000	0.0869200000	0.0625660000	0.0000000000	0.4145090000	0.0026190000	0	0	4.7505025864	4.0956144333	5.0196456909
627	25.0400000000	0.0139325857	0.0071119302	0.0139325857	0.0073805745	0.6137820000	0.0875880000	0.0624210000	0.0516230000	0.4090410000	0.0026390000	0	0	4.7477035522	4.0953168869	5.0092539787
628	25.0800000000	0.0139534343	0.0071228244	0.0139534343	0.0073750237	0.5630750000	0.0869590000	0.0629530000	0.0000000000	0.4100580000	0.0026190000	0	0	4.7438836098	4.0972118378	4.9996819496
629	25.1200000000	0.0138602424	0.0071335357	0.0139534343	0.0073717964	0.9986400000	0.0865160000	0.0623450000	0.0513060000	0.3927400000	0.4052650000	0	0	4.7412786484	4.0965309143	4.9935994148
630	25.1600000000	0.0139929578	0.0071444237	0.0139929578	0.0073666893	0.5423570000	0.0843860000	0.0607230000	0.0000000000	0.3940660000	0.0026990000	0	0	4.7373700142	4.0965766907	4.9841146469
631	25.2000000000	0.0139057441	0.0071551389	0.0139929578	0.0073631542	0.6025040000	0.0851490000	0.0777720000	0.0494470000	0.3869750000	0.0026760000	0	0	4.7334027290	4.0973753929	4.9755001068
632	25.2400000000	0.0140597029	0.0071660638	0.0140597029	0.0073621056	0.5354290000	0.0843150000	0.0583860000	0.0000000000	0.3896120000	0.0026390000	0	0	4.7296161652	4.0964941978	4.9697847366
633	25.2800000000	0.0137616666	0.0071764834	0.0140597029	0.0073579726	0.9958660000	0.0844550000	0.0700800000	0.0488370000	0.3839070000	0.4080950000	0	0	4.7255744934	4.0974655151	4.9597468376
634	25.3200000000	0.0145105822	0.0071880514	0.0145105822	0.0073548185	0.6051440000	0.0977510000	0.0774880000	0.0000000000	0.4266590000	0.0027420000	0	0	4.7203817368	4.0991778374	4.9509372711
635	25.3600000000	0.0144712562	0.0071995210	0.0145105822	0.0073574374	0.7051850000	0.0916610000	0.1207030000	0.0556000000	0.4326570000	0.0038300000	0	0	4.7163519859	4.0990500450	4.9454531670
